Order_ID,Quantity,Payment_Method
6363,4,Debit Card
6364,5,UPI
6365,2,Debit Card
6366,10,Cash on Delivery
6367,2,Net Banking
6368,7,Cash on Delivery
6369,1,Credit Card
6370,5,Credit Card
6371,10,Credit Card
6372,1,Credit Card
6373,6,Net Banking
6374,7,Debit Card
6375,3,Debit Card
6376,5,Net Banking
6377,8,Credit Card
6378,6,Debit Card
6379,6,Debit Card
6380,3,Cash on Delivery
6381,3,Credit Card
6382,8,Cash on Delivery
6383,4,Credit Card
6384,6,Net Banking
6385,9,UPI
6386,7,Net Banking
6387,6,Debit Card
6388,4,UPI
6389,9,Debit Card
6390,6,Credit Card
6391,4,Cash on Delivery
6392,7,Net Banking
6393,7,Cash on Delivery
6394,8,Net Banking
6395,9,Debit Card
6396,3,Debit Card
6397,4,Credit Card
6398,5,Credit Card
6399,9,UPI
6400,3,Debit Card
6401,4,UPI
6402,5,Cash on Delivery
6403,6,Cash on Delivery
6404,6,Credit Card
6405,1,Debit Card
6406,5,Debit Card
6407,4,Net Banking
6408,8,Net Banking
6409,7,Credit Card
6410,5,Credit Card
6411,5,Credit Card
6412,10,Net Banking
6413,5,UPI
6414,4,Credit Card
6415,7,Cash on Delivery
6416,1,Cash on Delivery
6417,8,Cash on Delivery
6418,8,Credit Card
6419,10,Debit Card
6420,9,Net Banking
6421,3,Net Banking
6422,9,UPI
6423,2,Credit Card
6424,8,Debit Card
6425,9,UPI
6426,5,Net Banking
6427,2,Debit Card
6428,3,Net Banking
6429,7,UPI
6430,3,Cash on Delivery
6431,10,Debit Card
6432,10,Cash on Delivery
6433,10,Cash on Delivery
6434,1,Debit Card
6435,1,Net Banking
6436,7,Net Banking
6437,2,UPI
6438,9,Credit Card
6439,7,UPI
6440,2,Credit Card
6441,8,UPI
6442,2,Net Banking
6443,8,Net Banking
6444,6,Debit Card
6445,5,Credit Card
6446,9,Net Banking
6447,8,UPI
6448,7,UPI
6449,8,Credit Card
6450,4,UPI
6451,4,Net Banking
6452,7,Net Banking
6453,8,Net Banking
6454,2,Cash on Delivery
6455,5,Cash on Delivery
6456,7,UPI
6457,9,UPI
6458,10,UPI
6459,9,Debit Card
6460,4,UPI
6461,7,Net Banking
6462,6,Cash on Delivery
6463,7,Cash on Delivery
6464,6,Debit Card
6465,1,Debit Card
6466,8,Net Banking
6467,10,UPI
6468,9,Cash on Delivery
6469,9,Cash on Delivery
6470,1,Debit Card
6471,6,Credit Card
6472,3,UPI
6473,2,UPI
6474,8,Debit Card
6475,7,Cash on Delivery
6476,3,UPI
6477,5,Debit Card
6478,4,Credit Card
6479,9,Credit Card
6480,10,UPI
6481,9,Debit Card
6482,8,Net Banking
6483,6,Debit Card
6484,2,UPI
6485,6,UPI
6486,8,UPI
6487,1,Net Banking
6488,7,Credit Card
6489,8,UPI
6490,7,Net Banking
6491,7,Cash on Delivery
6492,3,Debit Card
6493,7,Net Banking
6494,1,Net Banking
6495,7,Debit Card
6496,4,Debit Card
6497,8,Cash on Delivery
6498,1,Credit Card
6499,9,Cash on Delivery
6500,6,UPI
6501,9,UPI
6502,6,Debit Card
6503,1,Credit Card
6504,6,Credit Card
6505,1,Net Banking
6506,7,UPI
6507,6,Net Banking
6508,3,Net Banking
6509,4,Net Banking
6510,3,Credit Card
6511,5,UPI
6512,8,Debit Card
6513,6,Net Banking
6514,2,Credit Card
6515,10,Cash on Delivery
6516,3,Credit Card
6517,4,Cash on Delivery
6518,9,UPI
6519,5,Cash on Delivery
6520,3,Cash on Delivery
6521,3,Net Banking
6522,2,Debit Card
6523,6,UPI
6524,4,UPI
6525,6,Debit Card
6526,4,Net Banking
6527,10,Net Banking
6528,4,Debit Card
6529,8,Debit Card
6530,8,Credit Card
6531,1,UPI
6532,10,Cash on Delivery
6533,8,Net Banking
6534,2,Cash on Delivery
6535,7,Net Banking
6536,9,Debit Card
6537,3,Debit Card
6538,1,UPI
6539,6,Net Banking
6540,1,UPI
6541,1,Cash on Delivery
6542,2,Cash on Delivery
6543,3,UPI
6544,7,Net Banking
6545,6,UPI
6546,2,Cash on Delivery
6547,8,Debit Card
6548,7,UPI
6549,8,Net Banking
6550,7,Cash on Delivery
6551,2,Credit Card
6552,3,Debit Card
6553,4,Debit Card
6554,6,Cash on Delivery
6555,4,Cash on Delivery
6556,6,Net Banking
6557,1,UPI
6558,10,Debit Card
6559,3,Cash on Delivery
6560,9,Debit Card
6561,6,Cash on Delivery
6562,7,Net Banking
6563,1,Credit Card
6564,10,Credit Card
6565,8,Debit Card
6566,2,Cash on Delivery
6567,5,Debit Card
6568,3,Credit Card
6569,8,UPI
6570,7,Net Banking
6571,5,Debit Card
6572,1,Credit Card
6573,2,Net Banking
6574,4,Cash on Delivery
6575,6,Net Banking
6576,9,Net Banking
6577,2,UPI
6578,10,UPI
6579,8,Net Banking
6580,3,Credit Card
6581,7,UPI
6582,8,Cash on Delivery
6583,3,Cash on Delivery
6584,4,Net Banking
6585,10,Cash on Delivery
6586,1,Credit Card
6587,4,Credit Card
6588,3,Credit Card
6589,6,Debit Card
6590,2,UPI
6591,3,Net Banking
6592,9,Net Banking
6593,1,UPI
6594,7,Debit Card
6595,9,Cash on Delivery
6596,6,Debit Card
6597,9,Credit Card
6598,4,Debit Card
6599,10,Cash on Delivery
6600,1,Credit Card
6601,1,Net Banking
6602,5,Debit Card
6603,8,Credit Card
6604,10,Cash on Delivery
6605,5,Debit Card
6606,10,UPI
6607,4,Cash on Delivery
6608,4,Cash on Delivery
6609,6,Cash on Delivery
6610,10,Credit Card
6611,10,Debit Card
6612,5,Cash on Delivery
6613,6,Credit Card
6614,1,Net Banking
6615,5,Cash on Delivery
6616,2,Credit Card
6617,10,Net Banking
6618,4,Credit Card
6619,5,UPI
6620,4,Cash on Delivery
6621,1,Credit Card
6622,2,UPI
6623,10,Cash on Delivery
6624,10,Debit Card
6625,8,Net Banking
6626,5,Cash on Delivery
6627,4,UPI
6628,7,UPI
6629,9,Net Banking
6630,3,Credit Card
6631,2,Cash on Delivery
6632,9,Debit Card
6633,9,Net Banking
6634,3,Debit Card
6635,2,Cash on Delivery
6636,5,Net Banking
6637,10,Net Banking
6638,8,Credit Card
6639,8,Cash on Delivery
6640,2,Debit Card
6641,6,Debit Card
6642,1,Cash on Delivery
6643,1,UPI
6644,5,UPI
6645,2,Cash on Delivery
6646,2,UPI
6647,1,Net Banking
6648,7,UPI
6649,4,Credit Card
6650,3,Credit Card
6651,4,Debit Card
6652,5,Credit Card
6653,3,Credit Card
6654,10,Cash on Delivery
6655,7,Credit Card
6656,9,Net Banking
6657,1,Net Banking
6658,8,UPI
6659,10,Debit Card
6660,10,Credit Card
6661,9,Net Banking
6662,10,Credit Card
6663,4,UPI
6664,10,Debit Card
6665,9,Debit Card
6666,1,Debit Card
6667,6,Credit Card
6668,1,Credit Card
6669,10,Cash on Delivery
6670,6,Debit Card
6671,9,UPI
6672,9,Credit Card
6673,8,Cash on Delivery
6674,4,Credit Card
6675,7,UPI
6676,2,Credit Card
6677,4,Credit Card
6678,10,Cash on Delivery
6679,2,Net Banking
6680,10,Net Banking
6681,5,Debit Card
6682,4,Net Banking
6683,7,Net Banking
6684,1,UPI
6685,1,Debit Card
6686,5,Credit Card
6687,8,Cash on Delivery
6688,1,Credit Card
6689,5,Cash on Delivery
6690,7,Net Banking
6691,3,Debit Card
6692,6,Net Banking
6693,9,Cash on Delivery
6694,5,Debit Card
6695,10,UPI
6696,6,Debit Card
6697,8,Net Banking
6698,8,Debit Card
6699,5,Net Banking
6700,8,Cash on Delivery
6701,2,Net Banking
6702,9,UPI
6703,2,Credit Card
6704,4,Cash on Delivery
6705,8,Credit Card
6706,5,Credit Card
6707,1,UPI
6708,7,Net Banking
6709,10,Credit Card
6710,9,Debit Card
6711,4,Net Banking
6712,8,Cash on Delivery
6713,4,Cash on Delivery
6714,2,UPI
6715,1,Credit Card
6716,4,Credit Card
6717,6,Net Banking
6718,8,Net Banking
6719,8,Credit Card
6720,3,Debit Card
6721,5,Credit Card
6722,7,Credit Card
6723,9,Debit Card
6724,3,Debit Card
6725,10,Credit Card
6726,7,Net Banking
6727,6,Credit Card
6728,9,Cash on Delivery
6729,4,Cash on Delivery
6730,1,UPI
6731,6,Credit Card
6732,2,Cash on Delivery
6733,3,Debit Card
6734,8,Net Banking
6735,10,Debit Card
6736,7,Net Banking
6737,6,Credit Card
6738,2,Debit Card
6739,3,Credit Card
6740,7,Cash on Delivery
6741,5,Debit Card
6742,10,UPI
6743,1,Credit Card
6744,2,Credit Card
6745,10,Cash on Delivery
6746,7,Debit Card
6747,8,UPI
6748,2,UPI
6749,1,Net Banking
6750,1,UPI
6751,2,Credit Card
6752,2,Credit Card
6753,3,UPI
6754,8,Net Banking
6755,2,Cash on Delivery
6756,8,Net Banking
6757,3,UPI
6758,2,Net Banking
6759,8,Cash on Delivery
6760,2,Cash on Delivery
6761,4,Net Banking
6762,10,Credit Card
6763,6,Debit Card
6764,5,Cash on Delivery
6765,1,Credit Card
6766,2,Cash on Delivery
6767,5,Net Banking
6768,7,Credit Card
6769,2,Debit Card
6770,2,Debit Card
6771,3,Cash on Delivery
6772,6,UPI
6773,10,UPI
6774,3,Debit Card
6775,5,Cash on Delivery
6776,7,Cash on Delivery
6777,3,Credit Card
6778,7,Net Banking
6779,2,Cash on Delivery
6780,6,UPI
6781,2,Debit Card
6782,6,Cash on Delivery
6783,9,UPI
6784,3,Credit Card
6785,7,Debit Card
6786,4,Debit Card
6787,10,UPI
6788,1,Cash on Delivery
6789,9,Cash on Delivery
6790,1,UPI
6791,1,Cash on Delivery
6792,9,Credit Card
6793,5,Net Banking
6794,3,Credit Card
6795,5,Debit Card
6796,2,Debit Card
6797,5,Cash on Delivery
6798,2,Credit Card
6799,6,Net Banking
6800,9,Cash on Delivery
6801,7,Cash on Delivery
6802,1,Credit Card
6803,9,Credit Card
6804,5,Debit Card
6805,4,UPI
6806,5,Debit Card
6807,5,Cash on Delivery
6808,4,Cash on Delivery
6809,3,Debit Card
6810,1,Cash on Delivery
6811,4,Credit Card
6812,1,Debit Card
6813,3,Net Banking
6814,4,Net Banking
6815,1,Cash on Delivery
6816,3,Debit Card
6817,5,Credit Card
6818,9,UPI
6819,8,Debit Card
6820,10,Credit Card
6821,7,Net Banking
6822,7,Debit Card
6823,7,Credit Card
6824,3,Net Banking
6825,4,UPI
6826,7,Credit Card
6827,7,Credit Card
6828,3,Cash on Delivery
6829,3,UPI
6830,9,Debit Card
6831,9,Net Banking
6832,6,Cash on Delivery
6833,10,Debit Card
6834,3,Credit Card
6835,1,Cash on Delivery
6836,9,Debit Card
6837,9,Debit Card
6838,8,Net Banking
6839,8,Debit Card
6840,1,Credit Card
6841,5,Debit Card
6842,4,Credit Card
6843,1,Cash on Delivery
6844,7,Debit Card
6845,6,Net Banking
6846,9,Net Banking
6847,3,Credit Card
6848,4,UPI
6849,4,Credit Card
6850,7,Debit Card
6851,7,Net Banking
6852,2,Cash on Delivery
6853,1,Net Banking
6854,9,Cash on Delivery
6855,10,Net Banking
6856,8,Cash on Delivery
6857,7,Debit Card
6858,5,Credit Card
6859,9,Net Banking
6860,5,Net Banking
6861,6,UPI
6862,2,Cash on Delivery
6863,1,UPI
6864,8,Debit Card
6865,1,Credit Card
6866,8,UPI
6867,5,Credit Card
6868,1,Cash on Delivery
6869,1,Cash on Delivery
6870,10,Cash on Delivery
6871,8,Credit Card
6872,9,UPI
6873,2,Cash on Delivery
6874,8,Cash on Delivery
6875,2,Debit Card
6876,1,Credit Card
6877,8,Debit Card
6878,5,Debit Card
6879,2,Credit Card
6880,6,Net Banking
6881,9,Cash on Delivery
6882,10,Net Banking
6883,5,UPI
6884,4,UPI
6885,6,Net Banking
6886,10,Net Banking
6887,3,Credit Card
6888,1,Net Banking
6889,3,Cash on Delivery
6890,9,Cash on Delivery
6891,5,Debit Card
6892,4,Net Banking
6893,2,Debit Card
6894,9,Debit Card
6895,10,Cash on Delivery
6896,1,UPI
6897,2,Cash on Delivery
6898,4,Cash on Delivery
6899,9,Net Banking
6900,2,Net Banking
6901,2,Debit Card
6902,2,Debit Card
6903,5,Cash on Delivery
6904,10,UPI
6905,5,Debit Card
6906,3,Net Banking
6907,10,Cash on Delivery
6908,2,Cash on Delivery
6909,7,Credit Card
6910,9,Credit Card
6911,6,Credit Card
6912,7,Cash on Delivery
6913,6,Net Banking
6914,3,Debit Card
6915,3,Credit Card
6916,8,Credit Card
6917,10,Credit Card
6918,8,UPI
6919,2,Credit Card
6920,8,Net Banking
6921,5,Cash on Delivery
6922,9,Cash on Delivery
6923,8,Credit Card
6924,2,Credit Card
6925,8,Credit Card
6926,4,Net Banking
6927,5,Debit Card
6928,1,Credit Card
6929,4,Net Banking
6930,6,UPI
6931,4,Cash on Delivery
6932,7,Debit Card
6933,6,Debit Card
6934,10,Net Banking
6935,4,Net Banking
6936,4,UPI
6937,5,Net Banking
6938,9,Credit Card
6939,10,Net Banking
6940,4,Net Banking
6941,6,Cash on Delivery
6942,2,UPI
6943,7,Credit Card
6944,1,UPI
6945,8,Cash on Delivery
6946,4,Credit Card
6947,4,Net Banking
6948,3,Debit Card
6949,3,Credit Card
6950,10,UPI
6951,6,Credit Card
6952,7,Debit Card
6953,3,Debit Card
6954,3,Net Banking
6955,6,Debit Card
6956,1,Cash on Delivery
6957,7,UPI
6958,8,UPI
6959,6,Debit Card
6960,6,Net Banking
6961,1,Debit Card
6962,1,Credit Card
6963,2,Debit Card
6964,8,UPI
6965,2,Cash on Delivery
6966,4,Credit Card
6967,4,Credit Card
6968,4,Cash on Delivery
6969,8,Debit Card
6970,2,Debit Card
6971,6,Credit Card
6972,5,Net Banking
6973,8,Debit Card
6974,5,UPI
6975,4,Credit Card
6976,10,Credit Card
6977,8,Net Banking
6978,9,Debit Card
6979,6,Debit Card
6980,7,Cash on Delivery
6981,6,UPI
6982,5,UPI
6983,8,Debit Card
6984,10,Debit Card
6985,4,Debit Card
6986,10,Cash on Delivery
6987,10,Debit Card
6988,3,Credit Card
6989,3,Debit Card
6990,9,Net Banking
6991,7,Cash on Delivery
6992,8,Cash on Delivery
6993,3,Cash on Delivery
6994,4,Debit Card
6995,2,UPI
6996,2,Cash on Delivery
6997,2,Debit Card
6998,10,UPI
6999,7,Cash on Delivery
7000,9,Debit Card
7001,9,Cash on Delivery
7002,10,Cash on Delivery
7003,6,Credit Card
7004,8,Cash on Delivery
7005,3,Debit Card
7006,7,UPI
7007,2,UPI
7008,1,Credit Card
7009,7,Credit Card
7010,3,Net Banking
7011,9,Credit Card
7012,4,UPI
7013,2,Net Banking
7014,1,Net Banking
7015,10,UPI
7016,8,Net Banking
7017,2,UPI
7018,10,Net Banking
7019,9,Debit Card
7020,9,UPI
7021,9,Cash on Delivery
7022,1,Cash on Delivery
7023,1,Credit Card
7024,2,Credit Card
7025,6,Net Banking
7026,8,UPI
7027,7,Net Banking
7028,5,Credit Card
7029,7,Debit Card
7030,10,Net Banking
7031,7,Net Banking
7032,1,Net Banking
7033,1,UPI
7034,3,Cash on Delivery
7035,5,Debit Card
7036,9,Cash on Delivery
7037,6,Credit Card
7038,1,Net Banking
7039,1,Debit Card
7040,10,Net Banking
7041,1,Cash on Delivery
7042,8,Debit Card
7043,3,Cash on Delivery
7044,5,Credit Card
7045,1,UPI
7046,6,Credit Card
7047,9,Debit Card
7048,8,Credit Card
7049,6,Cash on Delivery
7050,3,UPI
7051,5,Credit Card
7052,2,Credit Card
7053,8,Cash on Delivery
7054,10,Debit Card
7055,6,UPI
7056,7,Credit Card
7057,5,Credit Card
7058,1,Debit Card
7059,5,Cash on Delivery
7060,3,Credit Card
7061,5,Cash on Delivery
7062,6,Debit Card
7063,3,Credit Card
7064,7,Net Banking
7065,3,UPI
7066,8,UPI
7067,2,Cash on Delivery
7068,6,Net Banking
7069,3,Credit Card
7070,4,Credit Card
7071,9,UPI
7072,10,Debit Card
7073,6,Cash on Delivery
7074,3,UPI
7075,4,Credit Card
7076,6,Net Banking
7077,5,Credit Card
7078,2,Cash on Delivery
7079,8,Credit Card
7080,8,UPI
7081,2,Debit Card
7082,4,Net Banking
7083,5,Net Banking
7084,8,Net Banking
7085,8,Debit Card
7086,10,Debit Card
7087,3,Credit Card
7088,6,Credit Card
7089,2,Credit Card
7090,3,Credit Card
7091,9,UPI
7092,10,Credit Card
7093,10,Net Banking
7094,3,Cash on Delivery
7095,1,Debit Card
7096,6,Credit Card
7097,8,UPI
7098,8,Net Banking
7099,1,Debit Card
7100,1,Net Banking
7101,7,Debit Card
7102,6,Credit Card
7103,8,UPI
7104,4,Cash on Delivery
7105,1,Debit Card
7106,5,Credit Card
7107,10,UPI
7108,7,Credit Card
7109,4,Cash on Delivery
7110,7,Net Banking
7111,1,Debit Card
7112,1,UPI
7113,5,UPI
7114,3,UPI
7115,8,UPI
7116,9,Net Banking
7117,3,Net Banking
7118,1,Debit Card
7119,10,Net Banking
7120,9,Credit Card
7121,8,UPI
7122,3,Debit Card
7123,1,UPI
7124,4,Cash on Delivery
7125,2,Credit Card
7126,7,Debit Card
7127,7,Debit Card
7128,8,Cash on Delivery
7129,3,Credit Card
7130,9,Net Banking
7131,1,Net Banking
7132,2,UPI
7133,2,UPI
7134,10,Net Banking
7135,3,Cash on Delivery
7136,6,Credit Card
7137,7,Credit Card
7138,1,UPI
7139,9,Cash on Delivery
7140,4,Debit Card
7141,10,Credit Card
7142,8,Net Banking
7143,8,UPI
7144,5,Net Banking
7145,9,Credit Card
7146,3,Cash on Delivery
7147,3,Debit Card
7148,7,UPI
7149,9,Debit Card
7150,10,Cash on Delivery
7151,10,UPI
7152,9,UPI
7153,6,Credit Card
7154,3,Debit Card
7155,2,Debit Card
7156,4,UPI
7157,1,Credit Card
7158,3,Net Banking
7159,10,Debit Card
7160,2,Credit Card
7161,10,UPI
7162,8,UPI
7163,4,Cash on Delivery
7164,7,Net Banking
7165,6,UPI
7166,8,Debit Card
7167,6,Debit Card
7168,5,Credit Card
7169,5,UPI
7170,7,UPI
7171,3,Debit Card
7172,6,Net Banking
7173,5,Debit Card
7174,2,Cash on Delivery
7175,9,Credit Card
7176,1,Debit Card
7177,3,Debit Card
7178,5,Net Banking
7179,10,Cash on Delivery
7180,8,Debit Card
7181,4,Net Banking
7182,5,Debit Card
7183,9,Net Banking
7184,1,Debit Card
7185,2,Net Banking
7186,9,Debit Card
7187,1,Cash on Delivery
7188,7,Debit Card
7189,1,Cash on Delivery
7190,1,Net Banking
7191,9,UPI
7192,3,Credit Card
7193,9,Credit Card
7194,8,Cash on Delivery
7195,5,Debit Card
7196,10,Credit Card
7197,3,Net Banking
7198,3,Debit Card
7199,10,Credit Card
7200,2,Net Banking
7201,4,Credit Card
7202,9,UPI
7203,10,UPI
7204,7,Net Banking
7205,2,UPI
7206,3,Net Banking
7207,5,Debit Card
7208,9,Debit Card
7209,1,Cash on Delivery
7210,4,Debit Card
7211,4,Credit Card
7212,9,Debit Card
7213,10,UPI
7214,10,UPI
7215,6,Cash on Delivery
7216,8,Cash on Delivery
7217,10,Cash on Delivery
7218,1,Cash on Delivery
7219,10,Net Banking
7220,6,Credit Card
7221,1,Credit Card
7222,1,Net Banking
7223,3,UPI
7224,9,UPI
7225,8,Cash on Delivery
7226,8,Debit Card
7227,7,Credit Card
7228,2,Debit Card
7229,5,Cash on Delivery
7230,6,Debit Card
7231,3,Debit Card
7232,10,Credit Card
7233,3,UPI
7234,3,Net Banking
7235,5,Debit Card
7236,9,Net Banking
7237,1,Debit Card
7238,1,Credit Card
7239,5,UPI
7240,7,UPI
7241,5,Debit Card
7242,4,Debit Card
7243,9,UPI
7244,1,Net Banking
7245,9,Credit Card
7246,3,Cash on Delivery
7247,6,Cash on Delivery
7248,8,Net Banking
7249,7,Net Banking
7250,2,Cash on Delivery
7251,9,Credit Card
7252,3,Credit Card
7253,6,Net Banking
7254,7,Cash on Delivery
7255,6,Debit Card
7256,7,Net Banking
7257,7,Debit Card
7258,4,Debit Card
7259,3,UPI
7260,4,Credit Card
7261,3,Cash on Delivery
7262,5,Debit Card
7263,5,Net Banking
7264,4,Debit Card
7265,9,Cash on Delivery
7266,1,Cash on Delivery
7267,2,Net Banking
7268,8,Credit Card
7269,8,UPI
7270,5,Debit Card
7271,4,Net Banking
7272,3,Credit Card
7273,3,Debit Card
7274,10,Debit Card
7275,10,Credit Card
7276,5,Net Banking
7277,4,Debit Card
7278,5,UPI
7279,3,UPI
7280,6,UPI
7281,7,UPI
7282,5,Credit Card
7283,8,UPI
7284,5,Debit Card
7285,3,Net Banking
7286,1,Debit Card
7287,9,Credit Card
7288,10,Cash on Delivery
7289,2,Credit Card
7290,3,UPI
7291,7,Net Banking
7292,6,Debit Card
7293,9,Cash on Delivery
7294,10,Credit Card
7295,4,Debit Card
7296,2,Debit Card
7297,1,Credit Card
7298,5,Credit Card
7299,4,UPI
7300,6,Debit Card
7301,10,Cash on Delivery
7302,6,Credit Card
7303,4,Cash on Delivery
7304,6,Net Banking
7305,6,UPI
7306,10,UPI
7307,8,Debit Card
7308,2,UPI
7309,6,UPI
7310,1,Debit Card
7311,8,Debit Card
7312,6,UPI
7313,10,Net Banking
7314,3,UPI
7315,9,UPI
7316,3,UPI
7317,4,Cash on Delivery
7318,8,Debit Card
7319,6,UPI
7320,4,Net Banking
7321,6,Credit Card
7322,10,UPI
7323,3,Debit Card
7324,5,UPI
7325,8,Net Banking
7326,6,UPI
7327,8,Cash on Delivery
7328,9,Net Banking
7329,10,Credit Card
7330,8,Credit Card
7331,6,UPI
7332,2,Credit Card
7333,7,Cash on Delivery
7334,10,Debit Card
7335,5,Debit Card
7336,8,Credit Card
7337,4,Cash on Delivery
7338,5,UPI
7339,4,Debit Card
7340,3,Debit Card
7341,3,UPI
7342,2,Debit Card
7343,1,Credit Card
7344,9,Credit Card
7345,9,Cash on Delivery
7346,2,UPI
7347,10,Debit Card
7348,2,Net Banking
7349,2,UPI
7350,7,UPI
7351,7,Debit Card
7352,1,Credit Card
7353,10,Debit Card
7354,5,Net Banking
7355,3,Cash on Delivery
7356,7,UPI
7357,3,UPI
7358,5,UPI
7359,9,Debit Card
7360,9,Cash on Delivery
7361,1,Credit Card
7362,2,UPI
7363,5,Credit Card
7364,6,Credit Card
7365,8,Cash on Delivery
7366,9,Net Banking
7367,6,Cash on Delivery
7368,10,Net Banking
7369,2,Debit Card
7370,9,Net Banking
7371,7,Net Banking
7372,3,Net Banking
7373,6,Debit Card
7374,7,Debit Card
7375,2,Credit Card
7376,4,Debit Card
7377,4,UPI
7378,7,UPI
7379,4,Cash on Delivery
7380,2,Debit Card
7381,9,UPI
7382,1,Net Banking
7383,10,Cash on Delivery
7384,2,Net Banking
7385,1,UPI
7386,4,Cash on Delivery
7387,1,Debit Card
7388,4,Credit Card
7389,5,Debit Card
7390,1,UPI
7391,1,Debit Card
7392,2,Credit Card
7393,3,Cash on Delivery
7394,9,Net Banking
7395,4,Net Banking
7396,2,Net Banking
7397,1,Cash on Delivery
7398,2,Cash on Delivery
7399,9,Credit Card
7400,4,Debit Card
7401,6,Debit Card
7402,6,UPI
7403,10,Net Banking
7404,4,Cash on Delivery
7405,8,Credit Card
7406,4,UPI
7407,10,Net Banking
7408,1,Debit Card
7409,9,Debit Card
7410,8,UPI
7411,3,Cash on Delivery
7412,8,Net Banking
7413,2,Cash on Delivery
7414,4,Net Banking
7415,7,Credit Card
7416,6,Credit Card
7417,3,Credit Card
7418,5,Credit Card
7419,9,UPI
7420,4,Net Banking
7421,7,Cash on Delivery
7422,7,Cash on Delivery
7423,1,Credit Card
7424,2,Cash on Delivery
7425,2,Cash on Delivery
7426,3,UPI
7427,10,Cash on Delivery
7428,10,Debit Card
7429,7,Debit Card
7430,5,Credit Card
7431,6,Cash on Delivery
7432,8,UPI
7433,4,Cash on Delivery
7434,9,Cash on Delivery
7435,9,Credit Card
7436,5,Debit Card
7437,7,UPI
7438,1,Net Banking
7439,6,UPI
7440,9,Credit Card
7441,10,Cash on Delivery
